sub_title,date,Newspaper,Body Text,title
All the update from the ICJ hearing in Nicaragua ’ s request that emergency measure be imposed on Germany .,8 Apr 2024,al-j,this live page is now closed .,icj update : nicaragua ’ s case against germany over israel ’ s war on gaza
Right and left-wing voter want to see an end to Israel ’ s war on Gaza and many back a pause on arm sale .,17 May 2024,al-j,"london , united kingdom – more than 70 percent of british people support an immediate ceasefire in gaza , a new survey indicates a pressure rise on the government to adopt a firmer stance against israel .","most briton back immediate ceasefire in gaza , israeli arm embargo : poll"
Mainstream medium ha joined US power elite in demonising pro-Palestinian encampment on campus .,6 May 2024,al-j,"a great , novel experiment in political physic is under way in the united state , a the unstoppable moral force of youth-led protest against israel ’ s genocidal war in gaza run into the immovable object of the american power elite ’ s support for it .",watching the watchdog : how u medium weaponised campus protest coverage
"The COI also say Israel is guilty of crime against humanity , but Israel reject ‘ anti-Israeli discrimination ’ .",12 Jun 2024,al-j,"an inquiry by a united nations-backed commission ha found that israel and palestinian group have committed war crime in the vicious war in gaza , a it also accused israel of “ crime against humanity ” .",un-backed commission accuses israel and palestinian group of war crime
Palestinian authority say 180 body recovered from Nasser Medical Complex so far a Israel continues deadly attack on Gaza .,21 Apr 2024,al-j,"palestinian civil defence crew have uncovered a mass grave inside the nasser medical complex in gaza ’ s khan younis , with 180 body recovered so far , al jazeera ha learned , a israel continues it bombardment of the devastated coastal enclave for more than six month .",nearly 200 body found in mass grave at hospital in gaza ’ s khan younis
Video captured the moment an Israeli air attack hit a residential area in Gaza City .,22 Apr 2024,al-j,,israeli air attack hit residential area in gaza city
Attacks have escalated amid continuing war in Gaza and clash with Hezbollah across Israel-Lebanon border .,29 Mar 2024,al-j,"israeli air strike on syria ’ s northern province of aleppo have killed more than 40 people , most of them soldier , according to news agency and a war monitor .",more than 40 people killed in israeli strike on syria ’ s aleppo : report
Authorities in Gaza said 23 people were also injured while waiting for bag of flour and aid near Kuwait Roundabout .,23 Mar 2024,al-j,"at least 19 palestinian have been killed in an israeli attack targeting civilian who were waiting for aid southeast of gaza city , gaza ’ s ministry of health and it medium office said .",at least 19 reported killed a israeli force fire on gaza aid seeker
"Gaza ’ s Khan Younis is devastated , but it people have come back because it is also their home .",5 Jun 2024,al-j,fatmeh abu mustafa ’ s voice strain a she lean heavily on the walking stick in her left hand .,israel destroyed khan younis yet these palestinian came back home
A new mass grave ha been discovered at al-Shifa Hospital where a two-week siege by the Israeli army ha turned the facility into a graveyard and put what wa once Gaza ’ s largest medical complex out of service .,16 Apr 2024,al-j,,mass grave discovered at gaza hospital occupied by israeli force
"While the new government includes party neutral about Israel ’ s war on Gaza , ANC insists it will still support Palestine .",17 Jun 2024,al-j,"cape town , south africa – when south africa , under it ruling african national congress ( anc ) party , took israel to the international court of justice ( icj ) in january on allegation of genocide in gaza , it drew applause from a range of nation , especially in the global south .",will south africa ’ s new coalition gov ’ t change tack on israel-palestine ?
"Why ha the US stopped shipment of some type of bomb , and what damage can these offensive weapon do ?",9 May 2024,al-j,the united state ha halted the shipment of some type of heavy bomb to israel and u president joe biden ha also pledged to halt the supply of some offensive weapon and artillery shell to the country if it go ahead with it assault on gaza ’ s southernmost city of rafah .,why is the u blocking some bomb shipment to israel ? all you need to know
"Israel ’ s Ambassador to the UN Gilad Erdan call on UN Security Council to condemn Iran for it drone and missile attack on Israel , which he said wa a violation of international law and crossed every red line .",14 Apr 2024,al-j,,israel ‘ shouting from the rooftop ’ to warn about iran
Resolution come a record number of UN personnel and aid worker killed since October in Israel ’ s offensive in Gaza .,24 May 2024,al-j,the united nation security council ha passed a resolution denouncing attack on un staff and aid worker in conflict zone a record number of un personnel have been killed in israel ’ s war on the gaza strip .,un security council pass motion denouncing attack on aid worker
ICC Prosecutor Karim Khan seek arrest warrant for Israeli Prime Minister Benjamin Netanyahu for alleged war crime .,20 May 2024,al-j,the chief prosecutor of the international criminal court ( icc ) ha applied for arrest warrant against top israeli and hamas leader for alleged war crime .,"icc prosecutor seek arrest warrant for netanyahu , hamas official"
Those who survive Israel ’ s genocidal bombardment may not survive the sight of the death and destruction it leaf behind .,23 Apr 2024,al-j,"earlier this month , the israeli occupying force withdrew from my hometown of khan younis in the southern gaza strip , presumably to prepare for an attack on nearby rafah . now , those civilian who won the lottery of life and death are on a trail of broken dream back to khan younis . it is a pilgrimage – hajj in arabic – but one of grief not of faith .",‘ fire and forget ’ in gaza
"During Gaza war , usual crowd of international worshipper are absent , and Palestinians face ‘ unprecedented ’ restriction .",29 Mar 2024,al-j,"a christian around the world prepare to celebrate easter , palestinian in the land that birthed the religion are facing severe restriction on entering jerusalem ’ s old city to mark the occasion .",palestinian christian barred from jerusalem ’ s old city at easter
A top Muslim graduate in the US ha condemned the decision by the University of Southern California to cancel her graduation speech after complaint over the support she showed for Palestinians .,17 Apr 2024,al-j,,top usc graduate cancelled over gaza speaks out
