sub_title,date,Newspaper,Body Text,title
Palestinian authorities say 180 bodies recovered from Nasser Medical Complex so far as Israel continues deadly attacks on Gaza .,21 Apr 2024,al-j,"palestinian civil defence crews have uncovered a mass grave inside the nasser medical complex in gaza’s khan younis , with 180 bodies recovered so far , al jazeera has learned , as israel continues its bombardment of the devastated coastal enclave for more than six months .",nearly 200 bodies found in mass grave at hospital in gaza’s khan younis
Video captured the moment an Israeli air attack hit a residential area in Gaza City .,22 Apr 2024,al-j,,israeli air attack hits residential area in gaza city
Attacks have escalated amid continuing war in Gaza and clashes with Hezbollah across Israel-Lebanon border .,29 Mar 2024,al-j,"israeli air strikes on syria’s northern province of aleppo have killed more than 40 people , most of them soldiers , according to news agencies and a war monitor .",more than 40 people killed in israeli strikes on syria’s aleppo : reports
Authorities in Gaza said 23 people were also injured while waiting for bags of flour and aid near Kuwait Roundabout .,23 Mar 2024,al-j,"at least 19 palestinians have been killed in an israeli attack targeting civilians who were waiting for aid southeast of gaza city , gaza’s ministry of health and its media office said .",at least 19 reported killed as israeli forces fire on gaza aid seekers
"Gaza’s Khan Younis is devastated , but its people have come back because it is also their home .",5 Jun 2024,al-j,fatmeh abu mustafa’s voice strains as she leans heavily on the walking stick in her left hand .,israel destroyed khan younis yet these palestinians came back home
A new mass grave has been discovered at al-Shifa Hospital where a two-week siege by the Israeli army has turned the facility into a graveyard and put what was once Gaza’s largest medical complex out of service .,16 Apr 2024,al-j,,mass grave discovered at gaza hospital occupied by israeli forces
"While the new government includes parties neutral about Israel’s war on Gaza , ANC insists it will still support Palestine .",17 Jun 2024,al-j,"cape town , south africa – when south africa , under its ruling african national congress ( anc ) party , took israel to the international court of justice ( icj ) in january on allegations of genocide in gaza , it drew applause from a range of nations , especially in the global south .",will south africa’s new coalition gov’t change tack on israel-palestine ?
"Why has the US stopped shipments of some types of bomb , and what damage can these offensive weapons do ?",9 May 2024,al-j,the united states has halted the shipment of some types of heavy bombs to israel and us president joe biden has also pledged to halt the supply of some offensive weapons and artillery shells to the country if it goes ahead with its assault on gaza’s southernmost city of rafah .,why is the us blocking some bomb shipments to israel ? all you need to know
"Israel’s Ambassador to the UN Gilad Erdan calls on UN Security Council to condemn Iran for its drone and missile attack on Israel , which he said was a violation of international law and crossed every red line .",14 Apr 2024,al-j,,israel ‘ shouting from the rooftops ’ to warn about iran
Resolution comes as record number of UN personnel and aid workers killed since October in Israel’s offensive in Gaza .,24 May 2024,al-j,the united nations security council has passed a resolution denouncing attacks on un staff and aid workers in conflict zones as record numbers of un personnel have been killed in israel’s war on the gaza strip .,un security council passes motion denouncing attacks on aid workers
ICC Prosecutor Karim Khan seeks arrest warrant for Israeli Prime Minister Benjamin Netanyahu for alleged war crimes .,20 May 2024,al-j,the chief prosecutor of the international criminal court ( icc ) has applied for arrest warrants against top israeli and hamas leaders for alleged war crimes .,"icc prosecutor seeks arrest warrants for netanyahu , hamas officials"
Those who survive Israel’s genocidal bombardment may not survive the sight of the death and destruction it leaves behind .,23 Apr 2024,al-j,"earlier this month , the israeli occupying forces withdrew from my hometown of khan younis in the southern gaza strip , presumably to prepare for an attack on nearby rafah . now , those civilians who won the lottery of life and death are on a trail of broken dreams back to khan younis . it is a pilgrimage – hajj in arabic – but one of grief not of faith .",‘ fire and forget ’ in gaza
"During Gaza war , usual crowds of international worshippers are absent , and Palestinians face ‘ unprecedented ’ restrictions .",29 Mar 2024,al-j,"as christians around the world prepare to celebrate easter , palestinians in the land that birthed the religion are facing severe restrictions on entering jerusalem’s old city to mark the occasion .",palestinian christians barred from jerusalem’s old city at easter
A top Muslim graduate in the US has condemned the decision by the University of Southern California to cancel her graduation speech after complaints over the support she showed for Palestinians .,17 Apr 2024,al-j,,top usc graduate cancelled over gaza speaks out
"Activists protesting Britain’s arms sales to Israel doused the UK’s Ministry of Defence building with red paint . As other demonstrators gathered , chanting , ‘ Stop the bombing , ’ 5 of the activists were arrested by police .",10 Apr 2024,al-j,,activists spray paint uk’s ministry of defence building red
Students say Biden risks ‘ losing entire generation of voters ’ over his Gaza policy and condemnation of college protests .,2 May 2024,al-j,"president joe biden says “ order must prevail ” on university campuses in the united states , just hours after police raided and dismantled another protest encampment in support of palestinians .",‘ no surprise ’ : us students slam biden’s comments on gaza encampments
